PC 1,PC 2,PC 3,Ratio,Cluster
-0.6990039486750573,-1.3821887050357813,-0.7302745692803684,TUBB2A,5
0.2669437029817323,0.5867074252384581,0.25579147701830585,TBCA,2
0.5548391139477458,1.1607267051846073,0.05187760312084742,PARK7,2
-0.02177042346079316,0.4260853114772281,-0.83891079912074,RPL12,2
-0.7299501302812993,-0.8667715236342882,-0.38859973929336206,HNRNPK,5
0.20375332342102165,0.19228363236461493,0.832108622503184,RPS5,2
1.2577728854090455,-0.4415363888567274,-0.06806635231051918,RPL7A,0
0.8499431158797979,0.7047960501458245,-0.11668327572179153,RPL38,0
4.7140145194619,-1.304358718439618,0.3706679418459056,MDH2,3
-0.43586258446903237,0.38030868752995456,0.12278216407364387,LMNA,2
1.7009745549196467,0.5135139031381464,-0.05956888370334956,S100P,0
-0.9765670139585398,-0.06499512493884645,-0.07100965610769873,HSP90AB1,5
0.0029431015075111534,0.8490967597127477,-0.30481115035396233,EEF1A1,2
-0.13583337978046944,1.079084556474345,-0.11203839381662316,ALDOA,2
1.4902669352091529,-0.4682143761371535,0.04219534252526517,HNRNPC,0
1.5297185759022882,0.19663504325180928,0.01498819494160098,PPIB,0
0.22109685087353054,-0.9789431805310744,-0.14856352030643885,YWHAG,5
-0.5568486105659912,0.04085551458285939,-0.35221160625250386,RPSA,5
0.9720277118874232,0.660305574381099,-0.09050723398608329,RPS25,0
-2.2712707175736706,-1.0961619818900104,-0.31209582362722493,RPL27A,5
0.9998782229182154,0.5006343617665673,-0.2861623999096589,RPS3A,0
2.924346817180827,-1.0279390496411598,0.2797907962111386,HSPA9,0
2.625525282718018,-1.1606312589830667,-0.0016144355496441058,ATP5A1,0
0.18825506028154332,0.28211496719697343,0.4011236841870437,ACTN4,2
1.9313234397287822,0.022067984853708204,-0.06334407207794358,STMN1,0
-1.45560601662718,-0.42952479040985886,-0.15960067662557534,HSPA1A,5
-5.59794929927697,2.6123240508656234,1.443001140269113,LSM5,1
-1.1188417414720233,-0.6538523405904604,0.11477440635370546,RPS26,5
1.2938318326373832,-0.5735385610431081,-0.9274795214742341,PEBP1,0
10.027691198086286,-3.1765594618654824,-0.17681762977448712,SLC25A6,4
-0.34883425912654004,0.1620346252790662,-0.06205518855888445,HSP90AA1,2
1.7741282321141545,0.4148615046807473,0.025030975675179725,SOD1,0
1.1452729902598806,0.7219837237351708,-0.33023331672721096,NPM1,0
-0.6077011429903909,1.2305122792573773,0.15257675611490865,PGK1,2
2.701720576032532,-0.07676282075672422,0.1108388526918294,NACA,0
-0.4506754123677643,-0.20714517094364404,0.15780224446860983,PDIA3,5
0.32780552968389265,-0.1268821648986409,-0.033667486181872895,EZR,2
-0.8552159891108508,-0.4848448672944023,-0.11961829333543035,PLS3,5
0.17037309109705095,0.0026850506461404758,-0.3413743357654949,RPS11,2
6.998974741502592,5.94069660921213,0.9571975190679064,RAB1C,3
-1.8565174160201374,-0.020439356289124785,0.5192627767849985,SUB1,5
-1.8785399229886768,0.9563794797378613,0.9185490611434,PA2G4,2
1.4311139804820643,0.6820304786334053,-0.19546974360359393,RPL22,0
-0.8179696537348015,-0.3851359825752789,-0.4327444214086792,CCT8,5
-0.8213259472232743,-1.3015564183730999,-0.23267867405226011,ANXA8L1,5
1.6318349192538801,0.7864800047394555,0.09784455533198595,ST13P4,0
2.1274785559791884,0.8883431425492082,0.25195834999007466,SET,0
-0.9478757611305788,0.11074300210426766,-0.2743526360396879,GDI2,5
-0.47004644493418013,0.02896114140557435,0.5873686673306632,NCL,2
-2.6916060044315726,-0.29363146230330134,0.005120433770928345,RPL7,1
-1.196539546852278,0.3887818953617753,0.27918721910350003,RPS13,5
-3.035123123504788,-0.8984683645228331,0.1429318513109895,RPL6,1
-1.6636164420210036,0.014809399000059422,0.135957786700781,RPS28,5
1.966180556584367,0.35539850780222404,-0.595939844075898,DBI,0
0.9831144569689568,0.38033044409350664,0.1105561494617564,HSP90B1,0
7.1536359016046625,0.6428633210184713,0.3725075256053501,PRDX3,3
-0.464054466490803,0.9426714849841459,0.46917436692798503,RPS16,2
-0.22845908917536736,-1.3648149534592569,-0.8889576937377981,MDH1,5
2.420125796395923,-0.6098586666389836,-0.39085884040318447,FAU,0
-1.17507617275978,0.041584789936811216,0.49110028720822474,UBA1,5
15.289022313311593,-4.041105973083274,-0.024529514216460775,HIST1H3A,4
1.2219175490752359,0.26278069733162746,0.21709068468751824,MSN,0
-0.8875980291440045,-0.5068119468839192,0.2534189895322948,EEF2,5
3.10816059211036,0.44088824507654667,-0.3518143348662219,HIST1H1A,0
0.42439707322370307,0.2436123808959202,0.13879406936466093,MYH9,2
0.16552417805248867,0.5108137655450754,-0.2876257144162893,TPD52L2,2
1.8198301763480769,0.811704075721677,0.5307226913783943,UBE2V1,0
-0.5671999927421933,0.44499523517772627,1.0212440459325898,CARHSP1,2
-0.41647991798182193,2.7900279317526926,0.40569280313041095,KRT16,2
0.7968412967317632,0.1848833032326481,-0.25372255201425853,AHNAK,0
0.6358064420058888,0.8769961333329629,-0.15659231986592928,CAP1,2
2.0044367610106826,0.9866106962839957,0.10233860267927704,RPL4,0
5.152397409207622,0.018699527045445932,0.12535230761408847,HSPD1,3
-3.7536649540212914,0.5293629172343263,-0.3839286567870576,RPL28,1
1.5454103054776496,0.31192471880618766,0.2264992436992975,HNRNPA1,0
-0.8963661709518913,-0.8310824768897991,-0.4430259377376273,SNRPGP15,5
-3.128575674669773,0.161544250734248,0.06412619597596644,EIF4H,1
0.07494987400210122,0.15989539649088177,-0.16336273141449503,RPS6,2
-0.3384131486666727,0.49216345840493114,0.3556229932412638,PFDN6,2
-1.4638293310178114,-0.41377999027531803,-0.3971826196619176,PDIA6,5
-1.1528023302026447,0.007365493611214489,-0.2082547372442354,PLEC,5
5.007022648593986,-1.4411877431319637,0.3339455126083049,ATP5B,3
-0.3641101485685506,0.6402786524524781,0.35125139498208646,PCBP1,2
-1.9456425153810364,-0.5764167630043786,-0.1766883201846646,RPL13,5
0.7811685657086621,0.3807490503398753,-0.1077045187476446,PDIA4,0
-1.5214033897452928,0.019520055720974726,-0.46540991247356595,RPS2,5
3.72069850503955,0.16493077311571372,0.3238390446671029,HMGA1,3
-0.704975588766494,-0.3412657618812574,-0.25113829953468275,CAPG,5
-0.36923503185420714,0.6683253455639175,-0.3626359476448476,CCT6A,2
-0.6759341645279016,-0.25967483736408464,0.0013147176289627408,HSPA1L,5
0.5120299821569659,-0.5543734107570941,-0.3436943258348596,TPM3,0
0.6487684244588036,-0.7393574593952628,0.3030705296024635,HN1L,0
0.16933683729238877,-0.8708688622954981,0.635650756827008,SRSF7,5
1.737067270042771,0.34971218584938885,0.147863304355084,RPL35,0
0.6738529784628783,0.4171956804732376,0.4455511530981071,CALR,2
0.4034892669010625,-0.6107837677145699,-0.3016959543674158,TPM1,0
3.4142924769847416,-1.872821379404306,0.45533344720971053,S100A14,3
-1.0650481484975785,-0.5819388422455569,-1.7822259290895723,SNX3,5
0.9885561656358691,-0.3385618617900079,-0.20891882358527789,RPL3,0
2.0452464497802056,0.4291283490535879,0.36464466125922695,RPL23A,0
-1.6186047275442785,-0.5076455127092774,0.05969969630433731,ALDH1A3,5
2.5854806267850456,0.9135633511455488,0.6421063417811171,RPLP1,0
-3.2937779660704467,-0.15238418504473555,0.054572116056692106,SRSF3,1
-0.3612499814414332,1.110665850330194,0.06527260528229191,PGLS,2
0.6438688745073091,-0.598559882960157,0.2555390470700288,DSTN,0
-1.3137538062736005,-0.23798258644888548,0.10092195024198142,UBE2N,5
-1.8901691376675291,0.10951126280949325,-0.6233642631828231,EIF4A1,5
-0.1628035165987023,1.5396202662724086,-0.3196379372258654,EEF1B2,2
3.8308579864165786,-0.03185095904822967,0.6282419652671096,ATP5D,3
1.6813081447665437,0.6114776188657056,-0.7832756627838124,TCEB2,0
3.9118269450556045,-0.06085899548328392,0.30587624355472953,RANBP1,3
-1.3770330728911742,-0.06343223963357819,0.35128054606770315,RPL10A,5
0.3911809359683042,0.25403267265346174,0.7674417996846755,RPS18,2
-1.1732245688200198,0.9824720808936556,-0.7413930749143055,PTGES3,2
0.05680597997100071,-0.13747151946420264,-0.26710702900332406,MT2A,2
-2.13367192497775,-0.037200178386670626,-0.34297805438885753,CCT2,5
-0.11661698266882989,-0.1413933523253494,0.32686359868656767,ACTN1,2
1.6104622191035083,0.5100108707106844,-0.23672450170145504,RPS7,0
-0.11201534039082933,-0.28062590899978157,-0.023495688789149087,PSME1,2
1.7318283067974685,0.9308299615695212,1.1450787551093418,RPL34,0
1.6153384845715104,-0.7105969481503239,-0.08593469455300373,RPL31,0
2.0096348202407146,-0.5714333067913349,0.710487346079559,SRP9,0
1.3409835388140972,0.8073438178618866,1.108561696500418,SUMO2,0
0.4034503332384919,0.6840077401463202,-1.2647613236050232,TCP1,2
-1.4592314080164803,-0.16458995727635936,0.3702729882415123,SRSF1,5
-2.818281180051522,-0.4104408936066799,-0.5494248721355357,RPL27,1
-2.4619548464715426,-0.7138064282270431,0.1737064238406599,PNP,1
-1.318953292797771,-0.35230971876126155,0.1113291283465474,RPL8,5
1.6471711960536604,-0.6593676126275202,-0.8226845433502544,SKP1,0
2.422281602736037,0.38270290975155313,0.385486359831411,CSTB,0
1.0081636715720348,0.1259149115468487,0.09889366511757437,PTBP1,0
-2.131902161675747,-0.08123565429657602,-0.6741238597658699,HNRNPA0,5
0.652151110571775,0.7787784071990703,0.22362101063600584,HNRNPF,2
-0.35633031152533884,-0.6564918621995939,-0.2741474537778501,FKBP1A,5
0.5618947288583257,-0.4942249828410243,-0.3776958831411533,RPLP0,0
-1.0598150239346884,-0.2717369442895763,0.17279892137225566,EEF1D,5
-0.7985903514471165,-1.2720271431738817,0.2772943800726527,RPL26,5
-1.302064783368082,-1.631550270565311,0.06951241428004365,VBP1,5
2.2035876974059763,0.6339748821891126,-0.22071836371059342,ARF5,0
2.8097329244323803,0.06186928171255541,0.575025530023095,LGALS3,0
2.2272518978631988,0.13674897000081146,1.1982483342257677,COMT,0
-2.026206111800015,-0.515881368918148,-0.18251370374703477,HNRNPA3,5
-2.380029062332673,0.49681343410235085,0.7350546340146927,TXNDC17,1
-0.08247764848161132,0.02726399623482758,-0.036333796591284384,AK1,2
-1.8802530888487552,-0.026637082158835545,1.0008162941023762,ARPC4,5
0.41007525833189634,4.727100181505367,1.9225934229839325,GMFB,2
1.0269062246068308,0.27129676474574455,-0.3110826846183141,PSMA5,0
-3.0687226229243976,-0.9405401212621238,-0.48608829912327783,HNRNPD,1
0.5087786443500862,-0.4901174357641845,0.05453205577678386,ANP32A,0
-1.825635018747581,0.16788226731379327,0.46283592174899063,HSPA4,5
-1.3243686009689277,-0.3058963960796309,0.17980926810304473,SH3BGRL3,5
1.8488454804415104,0.9375533685474928,0.7437020763497002,ERH,0
0.09757575632010233,0.2176955095257329,0.16180341602638265,COTL1,2
-5.850943434196105,0.7033513275760138,-0.410531206748452,APRT,1
1.4507893623229702,0.42851422618647034,-0.04259386361857131,FASN,0
3.5158893295870333,0.4881021209289238,0.061902261589943997,ALPP,3
1.3843832999230352,0.45629548409896215,0.252886835188498,TKT,0
5.295073169388085,0.42647348024296317,-0.33568238524962757,RHOC,3
3.2296782540985753,0.6531157957999757,0.1530068413106721,S100A10,0
-2.7630601655724436,-1.552597754621131,-0.21403148593449084,HNRNPU,1
-0.3771340078441588,-1.3674196478560703,-1.2622835853006702,FKBP4,5
-1.2804325286742566,1.194889036193707,1.1082277463471661,HNRNPM,2
-1.3603023634802,-0.004435081960307342,-0.19404691117137665,CCT3,5
-0.487379332823994,-0.10449204716240809,0.758054265571016,ATP6V1F,2
-1.9613914643657822,-0.2625774248504426,-0.4438411593094301,EEF1G,5
-2.2787927461740924,0.8473198698312787,0.210749528885516,CCT4,1
-0.43712268498330076,-0.786366922730213,-0.1757144734243325,PSMA4,5
1.5956830341734816,0.39929602547634047,0.10086382935535758,RDX,0
3.2742864046979503,0.5360106209096993,-0.016171944771501065,ARHGDIB,0
0.7926327886504793,2.9064530923716245,2.0342897544675274,RPL9,2
-1.51109242063901,-0.6089993130378796,0.06024201364982917,AKR1B1,5
0.7860722696091375,1.491520007562354,0.8982212129569698,SYNCRIP,2
3.7315666287084746,-1.1412183875759467,1.1343729309422137,RAB11A,3
-0.9850594018887765,0.2951643528331749,-0.3449286660945064,GPI,5
-0.9929015751945204,-0.031152799798882004,0.37562397330794856,RPL36,5
1.1951739676519892,1.226958432620453,-0.12591503756781444,TALDO1,0
-0.3628709867975124,0.25155794542736615,0.38064134363794017,ENO2,2
-0.5281216084718506,0.3791837134862965,-0.33278681928847714,HSPH1,2
0.4145322381774349,-0.12318966337340316,-0.6269867900661715,NPEPPS,2
0.32801581247129513,-0.5725033385915314,0.13211170550784973,FBL,2
-0.010115480069473458,0.08227023658112727,-0.1512723914140225,RPL17,2
-1.346088633073539,-0.4437965648840923,0.2853593132931056,PSME2,5
-1.7771302108299,-0.19629470754874803,-0.49206281050611655,ANXA11,5
-1.476246497146508,0.5116668361510528,-0.33382781199642714,EIF4A2,5
-0.8127174985152852,0.409657231297214,0.377726734303074,RAD23B,2
-1.1065140727425546,0.18897040131957452,-0.6944932258571341,KRT86,5
-0.4659432058633354,0.8508295858313586,-0.413437328763809,XRCC6,2
9.54154637554334,-1.427641563165298,0.1995934520741907,MGST1,4
-2.117541190404308,-1.555073788074143,0.18400317091777238,RPS24,5
0.8052276366340676,1.3918990041899004,0.2063945567031566,RPL11,2
0.9890389726040284,1.119711312221095,-0.1267671789736866,RPL13A,0
-1.5837358520219265,-0.7312460505279563,-5.093799308214098,OTUB1,5
-1.2620024080508465,1.4205243683929794,1.006794135506995,CCT7,2
5.801600264627274,-1.4621781209937068,-0.2649741830615882,VDAC2,3
-1.204804144839499,0.2795957753840709,-0.11836561296395326,GNB2L1,5
1.0697410571839228,0.05326739717647643,0.3547395360951101,VCL,0
-0.8617599222291543,0.11751084429882849,0.2039242365314308,STAT1,5
0.09671776555226815,0.1438388056830952,0.42558453657793904,RPS4X,2
-2.209889644315042,-0.5856574095193201,-0.4081662315932215,RPS14,5
-1.5760752951429926,-0.45301650414589123,-0.22697988832733035,EIF2S1,5
-1.0742110889743512,0.9644114851363236,0.05863314728827372,RPS10,2
-0.8848149793524133,-0.6934379092139508,-0.3308928250535712,CNBP,5
-0.13421691787567133,1.0506170505734078,-0.15268091163692446,RPL5,2
-1.5718093757765124,-0.4149370579296808,0.17587974905243844,CAPN1,5
2.4006415264435903,-0.13973630197113066,-0.9079546964105728,PPA1,0
-0.9462798368040872,0.6159615775848233,0.11014075020090552,STIP1,2
-1.627504819283169,-0.9206861231795728,-0.08571234263870153,ACLY,5
-2.739665244260315,0.5216144477378829,-0.388159242238324,RPL19,1
-0.09657022536692156,0.33622653932041496,0.02338303195260641,GLO1,2
2.06451598944695,0.3783774978268036,-0.6860512085691627,NAMPT,0
-2.3513051804431195,0.5549893231973432,0.04184586919813139,PHGDH,1
0.6123533645512322,0.4407509582648099,0.07619856693081678,PRMT1,2
-0.6580859634717957,0.23197626183304135,0.0432191713495245,PSAP,2
-1.9422362950018546,-0.6023260982528732,-0.5506414450031238,MTHFD1,5
-3.525089027768409,-0.24550742175487164,-0.37074106910411314,SNRPD3,1
2.3755653224587845,-1.3471526333700237,-0.10322964761536968,GOT2,0
-1.3131923525169575,-1.9825081460450384,-0.03523618561653869,PABPC1,5
-1.7711555601637547,-0.8051907093639848,0.12970035974684402,RPL15,5
-5.193293491058868,-3.3209693951752075,-0.7347860204547073,EIF3F,1
-3.763192100708609,-0.03242738052882281,-0.6036377018247252,MIF,1
-2.148105991756391,-1.6436765933792075,-0.24416885470237712,CUTA,5
0.9528637236769392,1.614652561742509,-1.8445870316086506,PPP2R1A,0
-2.213864333247112,-0.16664112632173733,0.6519095400592129,IL18,5
-1.9952332478934938,0.6982916572421906,0.9288225380784056,CAPZA2,5
1.9327158160988935,0.0384977183146822,0.02031021349007472,PEA15,0
0.9591044802122672,-1.2567623409027278,-0.844985225757451,LASP1,0
-1.949522068299501,-1.1650338362802037,-1.033495926184129,SNRPD2,5
-0.5997918273663699,-0.2232680331244162,0.31983323306113576,CCT5,5
0.9430152326466015,0.9908693053104556,-0.11036141201238392,TPT1,0
1.8992742390130457,0.745894440831302,1.3531298270949554,RPL36A,0
-1.0998832695357932,0.7413899936699947,0.6091290088522229,H2AFY,2
-1.6704911205728579,-0.4526636903301902,-0.8413955045011741,GOT1,5
-2.3967031696557033,-0.22924706918315024,-0.2500462373268628,PCMT1,1
1.7017713713028433,-1.6002299895368493,-0.8305115573611325,GSTO1,0
-0.058032228737847684,-0.017095204990372082,0.8313137967009799,PSMC4,2
-1.260408836568518,-1.4968363072741218,0.4713466406887451,PGM1,5
-0.913865906043945,0.4487023615756276,-2.2515615328676306,BLVRB,5
-1.7222630137944277,0.12359293844070102,-0.14771099823734185,POTEE,5
-2.7789818604462546,-0.39322862235636613,0.17628288568294928,CLTA,1
7.090213071940485,-1.8844323110558376,0.09705042358871072,ECHS1,3
-0.357593594933689,0.12965166675421771,0.521295602645953,MYH14,2
-0.038446204823355375,0.039427622562166274,-0.6389033415646992,CSE1L,2
-1.9812941194495501,0.8749645824091461,0.7047828886484155,NAP1L1,5
1.2860759714618035,0.33791035643785194,-0.8486017749218127,U2AF2,0
2.540199011575298,0.7874130205389875,-0.20772576059253361,S100A13,0
0.13648445351533028,0.7824237385116225,0.2587092309492056,CNPY2,2
-0.5873234318551444,-0.15669978627149803,0.11440927527060961,IQGAP1,5
-1.5003818924834942,-0.07544466503379442,0.41520145598290575,UGP2,5
-0.9081694926837534,1.2908044939102121,0.055900252344838315,C1QBP,2
3.4145437704425325,0.6446590469271264,0.04744156834269657,ETFB,0
-0.8959110798223859,-0.783519970665069,0.12699341814546247,DDX5,5
-2.9922375377717154,0.32220901644477273,-0.3229811493940923,G6PD,1
-0.7349158898988708,0.8323526373573237,1.2863350022393063,TRIM28,2
0.37436177760082373,0.8341417892797263,-0.5407221042119986,KHSRP,2
-0.04466891895012733,0.5252106614096369,0.15039472389393838,PCBP2,2
4.055393645003114,0.012198703542802489,0.10285583694720112,SLC3A2,3
1.732896846751377,0.8105042526117155,-0.1643250524463297,CHMP4B,0
-1.1185837550099482,0.3260427548720794,-1.1146424784064932,BID,5
-3.4696360686720453,0.01727700846732883,-0.48566827245963706,SNRPB,1
2.2721662898238533,-0.07942598708143628,-0.5517103070004034,SNRPB2,0
-0.3188848182160412,-1.7552854914912832,-0.521229208524397,CDC37,5
-1.1690108713152865,0.45979890132725837,-0.5481496447823787,PRSS3,5
9.999018186795794,-0.881584425430373,0.25256272103171096,PTGES,4
0.13608670278201865,0.6018121763077925,-0.14017827747130776,IDH1,2
-0.6765723807968205,0.414229091450781,0.3894670605850874,HN1,2
-3.651535588874751,0.0004136813063946699,-0.5583593401793655,SERPINH1,1
0.5376618831472485,0.5355314842642617,-0.47206781734893927,PSMA1,2
-2.503032709044852,-0.8930456435709927,0.21696459800129395,QARS,1
7.274374987930764,0.5976601957540598,0.05873336104371243,CS,3
-1.537154634072584,-0.9388274049831393,-0.460877343484785,RPL35A,5
0.24903715583713665,0.8395125896746581,-0.40129982038851947,NUTF2,2
3.638487761350363,-0.8590096668616974,-1.0557760413064647,MAL2,3
-1.075115448777154,0.13101253201336654,0.4976226495405354,COPZ1,5
-1.893889594034937,0.5697046579022418,0.41746056056759373,ANXA3,5
-0.7677091375920796,-0.542649812700262,-1.0102752251973102,UBE2K,5
-0.6793070688889904,3.435908786161806,1.124686415483664,KRT10,2
5.2520874438010345,-0.43335239823973815,-0.40378194829071484,RAP1B,3
0.07883691455459982,0.030895451337207867,-0.8862377989506636,ANP32E,2
-2.24843404130136,-0.030127734665585743,-0.0693184407511822,DDX3Y,5
11.527379358166236,0.6946038542689938,-6.050792246604904,CANX,4
-1.5415843405673137,0.03764898773792596,-0.02340194524859171,FLNA,5
-2.560702870961883,-1.1467173262726,-0.7317021364092154,RPS20,1
2.798837284176151,0.7407489732582245,1.0496604902997195,UBE2L3,0
0.9930577881925732,-0.8459525961024092,0.2581819111819729,CAST,0
-0.3165837939110179,-0.22113046549665735,-0.12610622379874023,CLTC,5
-4.870024553235395,1.4552572073078056,-2.179636850538305,USP5,1
-0.5840111764971223,-0.7656205640872971,-0.20685495929637543,RPL14,5
-2.8304064440418695,-0.5999009306819248,-0.2787801799275172,HINT1,1
-1.5018896240390727,0.5015945779479901,1.0074995643640599,RHEB,5
6.723587077385839,0.939252343470006,1.1286011852185729,SSBP1,3
-1.4246507025303468,-0.7460557375553908,-0.6520479743595509,ILF2,5
2.873026061589567,0.29075438193876546,-0.5930799814123974,GGCT,0
-1.8885842286308179,0.06945452545999514,0.06532302654174645,PSMA6,5
-2.5026863049683126,-3.968599179134838,1.4369313337022225,PYGM,5
-4.291083940491344,0.5644955371349613,-0.456816294692797,RPL32,1
-3.0973922405508882,-3.4765263515655715,0.33942215532529774,AHSG,1
-2.485765900775285,0.598446349095,-0.3114699728594401,PSAT1,1
-1.711086003859037,0.14697339984117241,0.15579157134309468,DHX9,5
5.86963787583823,-0.3027125274755344,-0.4161371828248984,GRPEL1,3
-0.6218467410866556,0.9020621136830664,0.9107736136354838,OLA1,2
-1.24699679965225,-0.2738318504819675,0.2155006729361219,FKBP5,5
-1.7450301502419212,0.3699118263512862,-0.25347479611228557,KRT73,5
