,1,2,3,4,5,6,7,8,9
HNRNPF,0.361768359,-0.007231569,-0.104697379,0.44148348,0.183962835,0.062121712,0.219091058,0.22897257,0.067638717
FKBP1A,0.03562391,0.339137385,0.314986485,-0.227692025,0.078609835,0.070389328,-0.49410907,-0.187707155,-0.195946441
RPLP0,-0.075520008,0.214124805,0.109694865,-0.033569533,0.25821739,0.168642036,0.004321606,0.296310561,0.207892852
EEF1D,-0.424687669,-0.394031641,-0.258425153,-0.140825544,-0.106249498,0.044044333,-0.075520008,-0.042456799,0.108357178
RPL26,-0.388355457,-0.13606155,0.150559677,-0.272297327,-0.017417053,0.284514133,-0.492078535,-0.236163541,0.066261442
VBP1,-0.641603738,-0.244685096,0.075874867,-0.492078535,-0.092340172,0.243669081,-0.612637459,-0.210896782,0.124328135
ARF5,0.641546029,0.589763487,0.279768422,0.470927257,0.422233001,0.126972856,0.554834396,0.506906555,0.211635253
LGALS3,0.570462931,0.35614381,0.381837084,0.632268215,0.421155961,0.461528559,0.727702673,0.517023672,0.557777671
COMT,1.552377071,1.09895848,1.466235562,0.319617934,-0.401634795,-0.020340448,0.277389699,-0.442222329,-0.058893689
HNRNPA3,-0.535331733,-0.388355457,-0.187707155,-0.477944251,-0.226003675,-0.077041036,-0.469929258,-0.189351252,-0.229382353
TXNDC17,-0.450084446,-0.74178261,-0.53951953,0.001441974,-0.288064643,-0.069451881,-0.251538767,-0.541617996,-0.323732592
AK1,0.088141597,0.092207438,0.078609835,-0.040971781,-0.033569533,-0.03209363,0.027154052,0.034215715,0.03562391
ARPC4,-0.194294815,-0.567040593,-0.126580497,-0.158429363,-0.529072743,-0.072482754,-0.190997225,-0.560642822,-0.104697379
GMFB,1.338567037,-0.628162383,-0.641603738,1.217230716,-0.746615764,-0.744197163,1.929790998,-0.033569533,-0.03209363
PSMA5,0.252173413,0.332278283,0.102993993,0.202887833,0.285698126,0.071762669,0.255802837,0.337996464,0.124328135
HNRNPD,-0.795859283,-0.407363571,-0.246395464,-0.854648614,-0.4639471,-0.288064643,-0.77102743,-0.378944497,-0.204233052
ANP32A,-0.20756107,-0.030619235,-0.027674958,0.141432791,0.321928095,0.337996464,0.045442971,0.22650853,0.243669081
HSPA4,-0.575615328,-0.623709617,-0.249822294,0.020057652,-0.270555993,-0.080087911,-0.134477041,-0.229382353,-0.248107862
SH3BGRL3,-0.248107862,-0.209227962,-0.064917477,-0.220950447,-0.179514657,-0.020340448,-0.330973234,-0.289827252,-0.12973393
ERH,0.700439718,0.215367972,0.202887833,0.663572335,0.18142064,0.182692298,0.7031007,0.220329955,0.222804561
COTL1,0.186500558,0.125651102,0.086783766,0.147957881,0.089498151,0.066261442,-0.008682243,-0.066427362,-0.090802937
APRT,-1.046921047,-1.10159814,-1.008682243,-1.008682243,-1.061902439,-0.951763814,-0.739372092,-0.790858602,-0.682695932
FASN,0.385154897,0.347098671,0.186500558,0.352758525,0.227741076,0.084064265,0.451013243,0.377401431,0.221567789
ALPP,0.871055075,0.742437445,0.489542936,0.71633248,0.59072177,0.352758525,0.831877241,0.706641057,0.468843943
TKT,0.368489001,0.160920188,0.151858817,0.46571332,0.34596403,0.140124224,0.410341105,0.248534836,0.221567789
RHOC,1.23572706,1.222186307,0.796597754,0.850399397,0.839153387,0.42867841,1.178873958,1.168642036,0.757023247
S100A10,0.810648748,0.655351829,0.379620962,0.794935663,0.642470537,0.380729449,0.750177706,0.598365205,0.336854639
HNRNPU,-0.940644722,-0.411195433,-0.087733372,-0.826232932,-0.471928835,-0.067938829,-0.800877358,-0.358453971,-0.069451881
FKBP4,-0.713118852,0.325386415,0.008630305,-0.465938398,0.252173413,0.108357178,-0.418889825,0.347098671,0.177598929
HNRNPM,0.108357178,-0.650634722,-0.291592017,0.266636643,-0.10780329,-0.20756107,0.224040274,-0.606034724,-0.192645078
CCT3,-0.226003675,-0.126580497,-0.17299399,-0.327348371,-0.258425153,-0.187707155,-0.160040413,-0.13606155,-0.092340172
ATP6V1F,0.119024103,-0.081613766,0.154453593,0.09895848,-0.100051014,0.150559677,-0.200912694,-0.399730246,-0.148800661
EEF1G,-0.483984853,-0.222632891,-0.256700472,-0.545824107,-0.270555993,-0.210896782,-0.305788392,-0.161653263,-0.17625064
CCT4,0.011495639,-0.304006187,-0.307572802,-0.286304185,-0.579921884,-0.450084446,-0.177881725,-0.490050854,-0.377069649
PSMA4,-0.242976753,0.032806145,0.09895848,-0.246395464,0.032806145,0.113700499,-0.279283757,0,0.081339627
RDX,0.396159489,0.309176187,0.105678078,0.407080775,0.372952098,0.261831659,0.45206823,0.340277405,0.190298792
ARHGDIB,0.756169328,0.718087584,0.377401431,0.786596362,0.751035177,0.425459305,0.659924558,0.624802765,0.298658316
RPL9,1.407624676,0.063502942,0.12035194,1.224040274,-0.117161344,-0.045431429,0.631337144,-0.708396442,-0.637109357
AKR1B1,-0.465938398,-0.265344567,-0.168122759,-0.199255376,-0.171368418,0.057970069,-0.537424112,-0.190997225,-0.077041036
SYNCRIP,0.736388401,0.171206827,0.010063683,0.86155842,0.299830762,0.028569152,0.189033824,-0.373327247,-0.19759996
RAB11A,0.681674142,0.508935662,0.896078055,0.582074221,0.412510571,0.81393507,0.630405471,0.46048047,0.863145543
GPI,-0.020340448,-0.001443417,-0.189351252,-0.212567535,-0.190997225,-0.281035664,-0.118726939,-0.043943348,-0.015957574
RPL36,-0.045431429,-0.219269964,-0.001443417,-0.187707155,-0.358453971,-0.126580497,-0.030619235,-0.202571918,0.031395196
TALDO1,0.523060062,0.324234562,-0.02180437,0.488515009,0.291603558,-0.03948829,0.502839758,0.3068455,-0.023269779
ENO2,0.129612738,-0.202571918,-0.036525876,0.045442971,-0.035046947,-0.045431429,0.045442971,-0.121863233,0.055195654
HSPH1,-0.029146346,0,-0.152003093,-0.027674958,0.011495639,-0.200912694,-0.023269779,0.055195654,-0.013043037
NPEPPS,-0.024736678,0.250961574,0.027154052,-0.061902439,0.217851097,0.008630305,0.073134705,0.352758525,0.14404637
FBL,-0.161653263,-0.098505545,0.048236186,-0.058893689,0.008630305,0.169925001,0.192825404,0.260627908,0.422233001
RPL17,0.064882852,0.113700499,0.037030731,-0.011587974,0.039840265,-0.023269779,0.034215715,0.086783766,0.024319679
PSME2,-0.312939312,-0.380821784,-0.06340917,-0.274040765,-0.239566125,-0.080087911,-0.234465254,-0.23786383,0.074505436
ANXA11,-0.438307279,-0.195946441,-0.248107862,-0.430508908,-0.18606493,-0.224317298,-0.360304767,-0.114035243,-0.152003093
EIF4A2,-0.189351252,-0.179514657,-0.334607229,-0.256700472,-0.195946441,-0.2968993,-0.054392297,-0.103146927,-0.182786076
RAD23B,-0.120294234,-0.298672743,-0.248107862,0.115033243,-0.058893689,0.004321606,0.021479727,-0.152003093,-0.087733372
KRT86,-0.307572802,-0.052894948,-0.219269964,-0.330973234,-0.12973393,-0.327348371,0.010063683,0.111031312,-0.020340448
XRCC6,0,0.025737561,-0.220950447,0.005759269,0.001441974,-0.244685096,0.244887059,0.123003954,-0.145605322
MGST1,1.691980751,1.898014819,1.750606505,1.27857955,1.487486349,1.354452161,1.633198686,1.842375488,1.709731759
RPS24,-0.53951953,-0.318325858,0.172487516,-0.798366139,-0.575615328,-0.070966521,-0.625934282,-0.401634795,0.102993993
RPL11,0.46571332,0.149259365,-0.13289427,0.595503661,0.282143229,0.014355293,0.429749851,0.116364757,-0.150400989
RPL13A,0.402722177,0.23388806,-0.086201035,0.444667067,0.27857955,-0.02620507,0.470927257,0.304511042,0
OTUB1,-0.115597447,2.363451457,0.424384672,-0.948975997,1.532067552,-0.392137097,-2.671163536,-0.187707155,-2.114035243
CCT7,0.324234562,-0.272297327,-0.222632891,0.23878686,-0.556393349,-0.289827252,0.242450074,-0.526992432,-0.286304185
VDAC2,0.857582955,1.246712101,1.143393419,0.545968369,0.938097561,0.849599011,0.89917563,1.291603558,1.202887833
GNB2L1,0.021479727,-0.011587974,-0.03209363,-0.224317298,-0.253257284,-0.260151897,-0.195946441,-0.226003675,-0.231074664
VCL,0.069014678,0.029982866,0.221567789,0.404903122,0.289244285,0.241230036,0.341416524,0.23388806,0.149259365
STAT1,-0.100051014,-0.248107862,-0.202571918,-0.066427362,-0.114035243,-0.055891201,-0.066427362,-0.123433941,0.042644337
RPS4X,0.267835392,0.057970069,0.18142064,0.074505436,-0.131313235,0.007195501,0.116364757,-0.089267338,0.048236186
RPS14,-0.471928835,-0.204233052,-0.115597447,-0.639354798,-0.369594529,-0.265344567,-0.545824107,-0.274040765,-0.169744676
EIF2S1,-0.481968507,-0.300448367,-0.181149439,-0.394031641,-0.081613766,-0.112474729,-0.323732592,-0.177881725,-0.043943348
RPS10,0.119024103,-0.051399153,-0.212567535,0.12035194,-0.046921047,-0.192645078,-0.12973393,-0.298672743,-0.444183845
CNBP,-0.506352666,-0.086201035,-0.160040413,-0.148800661,0.273814245,0.215367972,-0.490050854,-0.066427362,-0.125006361
RPL5,0.334568276,0.049630768,-0.081613766,-0.001443417,-0.282789701,-0.397828209,0.464668267,0.183962835,0.067638717
CAPN1,-0.114035243,-0.239566125,-0.074000581,-0.399730246,-0.367731785,-0.09696173,-0.440263476,-0.291592017,-0.051399153
PPA1,0.434027675,0.846393021,0.397255346,0.247319935,0.662661255,0.227741076,0.263034406,0.678071905,0.243669081
STIP1,0.048236186,-0.140825544,-0.153606979,-0.001443417,-0.181149439,-0.18606493,-0.017417053,-0.147202107,-0.202571918
ACLY,-0.426625474,-0.318325858,0.015782997,-0.582079992,-0.356605547,-0.03209363,-0.415037499,-0.077041036,-0.029146346
RPL19,-0.506352666,-0.424687669,-0.554273297,-0.332789088,-0.249822294,-0.397828209,-0.452056689,-0.365871442,-0.436353731
GLO1,0.045442971,0.014355293,-0.080087911,0.137503524,0.109694865,0.028569152,0.046840254,0.018634174,-0.061902439
NAMPT,0.486456956,0.666302128,0.252173413,0.3021728,0.485426827,0.085424656,0.440420721,0.622930351,0.224040274
PHGDH,-0.17299399,-0.40354186,-0.358453971,-0.416962376,-0.477944251,-0.384583703,-0.182786076,-0.395928676,-0.323732592
PRMT1,0.284514133,0.147957881,0.071762669,0.191562651,0.059355278,-0.002888279,0.311503115,0.178873958,0.117695043
PSAP,-0.1376478,-0.330973234,-0.177881725,-0.078563669,-0.210896782,-0.03948829,0.138814469,0.248534836,0
MTHFD1,-0.537424112,-0.070966521,-0.06039728,-0.554273297,-0.209227962,-0.204233052,-0.524915117,-0.249822294,-0.242976753
SNRPD3,-0.61705613,-0.488026018,-0.330973234,-0.859875776,-0.729770093,-0.55851652,-0.614845103,-0.483984853,-0.311148256
GOT2,0.224040274,0.443606651,0.669933836,0.031395196,0.566571641,0.521050737,0.219091058,0.530070742,0.563646269
PABPC1,-0.706041021,-0.246395464,0.142740172,-0.691988685,-0.212567535,0.22527493,-0.573466862,-0.110915901,0.269033146
RPL15,-0.506352666,-0.401634795,-0.086201035,-0.426625474,-0.318325858,-0.048412205,-0.442222329,-0.232768963,0.025737561
EIF3F,-2.011587974,-0.932361283,-0.384583703,-1.666576266,-0.579921884,-0.020340448,-1.708396442,-0.619270551,-0.058893689
MIF,-0.717856771,-0.496142467,-0.492078535,-0.805912948,-0.577766999,-0.560642822,-0.717856771,-0.492078535,-0.471928835
CUTA,-0.60823228,-0.234465254,0.154453593,-0.946193556,-0.569179503,-0.166502663,-0.63039393,-0.251538767,0.150559677
PPP2R1A,0.162210036,0.632268215,-0.446148032,0.39835037,0.871055075,-0.192645078,0.24610401,0.719840555,-0.343732465
IL18,-0.321928095,-0.564904848,-0.181149439,-0.3382504,-0.526992432,-0.142417045,-0.298672743,-0.510457064,-0.139235797
CAPZA2,-0.06340917,-0.55851652,-0.274040765,-0.008682243,-0.50021788,-0.202571918,-0.095419565,-0.586405918,-0.288064643
PEA15,0.361768359,0.39835037,0.248534836,0.421155961,0.46048047,0.326537348,0.377401431,0.417920008,0.283329168
LASP1,-0.253257284,0.449957484,0.236339539,-0.120294234,0.585923977,0.386259141,-0.286304185,0.420078116,0.221567789
SNRPD2,-0.722610301,-0.03209363,-0.118726939,-0.744197163,-0.049904906,-0.121863233,-0.756330919,-0.06340917,-0.134477041
CCT5,-0.323732592,-0.347398782,-0.040971781,0,-0.020340448,0.111031312,0.020057652,0,0.012926174
TPT1,0.65718266,0.506906555,0.207892852,0.365132593,0.217851097,-0.066427362,0.209141398,0.062121712,-0.220950447
RPL36A,0.619178216,0.020057652,0.180147861,0.867896464,0.270229907,0.445726703,0.644317778,0.046840254,0.222804561
H2AFY,0.182692298,-0.336427665,-0.064917477,0.041242982,-0.200912694,-0.214240226,0.015782997,-0.40354186,-0.23786383
GOT1,-0.428565884,-0.048412205,-0.134477041,-0.625934282,-0.244685096,-0.314732593,-0.367731785,0.014355293,-0.057391664
PCMT1,-0.388355457,-0.236163541,-0.169744676,-0.529072743,-0.371459681,-0.291592017,-0.567040593,-0.411195433,-0.330973234
GSTO1,-0.02620507,0.673556424,0.550900665,-0.200912694,0.501821265,0.393965276,-0.152003093,0.549915554,0.442545456
PSMC4,0.167357928,-0.134477041,0.142740172,0.136191386,-0.161653263,0.129612738,0.096261853,-0.202571918,0.089498151
PGM1,-0.274040765,-0.118726939,0.358396262,-0.508403406,-0.349235441,0.141432791,-0.606034724,-0.448114897,0.044044333
BLVRB,0.071762669,1.093560176,0.018634174,-0.1376478,0.887525271,-0.17299399,-1.23786383,-0.210896782,-1.272297327
POTEE,-0.279283757,-0.234465254,-0.265344567,-0.318325858,-0.272297327,-0.20756107,-0.23786383,-0.210896782,-0.19759996
CLTA,-0.471928835,-0.432454552,-0.182786076,-0.533242384,-0.492078535,-0.226003675,-0.639354798,-0.597277823,-0.332789088
ECHS1,0.815575429,1.241840184,1.202887833,0.89219671,1.321350901,1.296897858,1.080657663,1.509949146,1.485426827
MYH14,-0.090802937,-0.220950447,-0.035046947,0.186500558,0.008630305,0.060739158,0.051024003,-0.164884385,0.025737561
CSE1L,0.3021728,0.634128558,0.154453593,-0.209227962,-0.236163541,-0.192645078,-0.161653263,0.089498151,-0.023269779
NAP1L1,-0.066427362,-0.434402824,-0.182786076,0.060739158,-0.438307279,-0.367731785,-0.125006361,-0.621488377,-0.354759487
U2AF2,0.367371066,0.592636429,0.192825404,0.082702589,0.310340121,-0.075520008,0.282143229,0.509949146,0.124328135
S100A13,0.64800518,0.586884813,0.212880566,0.623866862,0.565597176,0.205392513,0.653518671,0.59645814,0.237563718
CNPY2,0.3021728,0.073134705,-0.02620507,0.295135249,0.067638717,-0.015957574,0.172487516,-0.054392297,-0.139235797
IQGAP1,-0.120294234,-0.058893689,0.007195501,-0.055891201,-0.098505545,0.002882509,-0.126580497,-0.089267338,-0.008682243
UGP2,-0.371459681,-0.481968507,-0.272297327,-0.144010303,-0.251538767,-0.027674958,-0.131313235,-0.23786383,-0.01449957
C1QBP,-0.123433941,0.007195501,-0.562772261,0.824564212,0.956800118,0.401630467,-0.708396442,-0.575615328,-1.12973393
ETFB,0.904580435,0.735522177,0.46571332,0.711935357,0.544979883,0.290424404,0.858378925,0.692427198,0.437227739
DDX5,-0.270555993,-0.103146927,0.082702589,-0.261880711,-0.092340172,0.10701825,-0.371459681,-0.200912694,0
G6PD,-0.584241333,-0.545824107,-0.543719518,-0.520769439,-0.477944251,-0.461958547,-0.36215794,-0.320125852,-0.30222618
TRIM28,0.22897257,-0.347398782,-0.117161344,0.309176187,-0.579921884,-0.020340448,0.269033146,-0.312939312,-0.058893689
KHSRP,0.055195654,0.252173413,-0.104697379,0.358396262,0.304511042,-0.093879047,0.153156788,0.290424404,-0.160040413
PCBP2,0.191562651,0.057970069,-0.02180437,0.183962835,0.053806444,-0.011587974,0.078609835,-0.051399153,-0.115597447
SLC3A2,0.878136767,0.807354922,0.655351829,0.659924558,0.591679417,0.454175893,0.917622702,0.849599011,0.712815854
CHMP4B,0.435095152,0.409255147,0.03562391,0.591679417,0.569491092,0.210388864,0.415758667,0.393965276,0.03562391
BID,-0.307572802,0.062121712,-0.332789088,-0.298672743,0.073134705,-0.307572802,-0.17299399,0.199122642,-0.182786076
SNRPB,-0.454031631,-0.375197235,-0.340075442,-0.880975897,-0.768567592,-0.60823228,-0.575615328,-0.459972731,-0.401634795
SNRPB2,0.293958979,0.620117165,0.236339539,0.421155961,0.749319725,0.380729449,0.267835392,0.597411988,0.227741076
CDC37,-0.81857936,0.051024003,-0.058893689,-0.095419565,0.776525151,0.681674142,-0.865121946,0.007195501,-0.087733372
PRSS3,-0.02620507,0,-0.1376478,-0.345564459,-0.316528107,-0.438307279,0.004321606,0.034215715,-0.089267338
PTGES,1.941857519,1.98622888,1.755314904,1.456280482,1.503348735,1.286881148,1.870660627,1.918004519,1.702214251
IDH1,0.214124805,0.145351386,-0.029146346,0.136191386,0.070389328,-0.089267338,0.167357928,0.102993993,-0.057391664
HN1,-0.148800661,-0.325539348,-0.282789701,0.158337027,-0.015957574,0.041242982,0.081339627,-0.092340172,-0.035046947
SERPINH1,-0.592919225,-0.378944497,-0.390245038,-0.758769964,-0.53951953,-0.537424112,-0.800877358,-0.582079992,-0.579921884
PSMA1,0.34596403,0.357270476,0.113700499,0.022900402,0.037030731,-0.190997225,0.264236151,0.27857955,0.049630768
QARS,-0.612637459,-0.655171503,-0.117161344,-0.703689439,-0.579921884,-0.17299399,-0.422752464,-0.295128036,0.007195501
CS,1.625738062,1.437760394,1.005040617,1.333996118,1.149259365,0.730313886,1.666756592,1.481815574,1.063502942
RPL35A,-0.380821784,0.012926174,0.082702589,-0.579921884,-0.184424571,-0.098505545,-0.606034724,-0.209227962,-0.125006361
NUTF2,0.325386415,0.298658316,-0.011587974,0.145351386,0.123003954,-0.17299399,0.168642036,0.145351386,-0.150400989
MAL2,0.424384672,1.04194383,0.617298483,0.264236151,0.884402553,0.475084883,0.413594082,1.034215715,0.624802765
COPZ1,-0.336427665,-0.467932448,-0.3382504,0.088141597,-0.040971781,0.10433666,-0.055891201,-0.184424571,-0.03948829
ANXA3,-0.190997225,-0.522840789,-0.336427665,-0.195946441,-0.524915117,-0.323732592,0.042644337,-0.286304185,-0.084670324
UBE2K,-0.373327247,0.158337027,-0.078563669,-0.40927823,0.126972856,-0.095419565,-0.345564459,0.189033824,-0.033569533
KRT10,0.872631791,-0.448114897,-0.428565884,0.642470537,-0.586405918,-0.722610301,1.110363243,-0.279283757,-0.3382504
RAP1B,0.87026607,1.109694865,0.785759774,0.711054322,0.953078953,0.644317778,1.010779839,1.253384236,0.944858446
ANP32E,-0.450084446,0.021479727,-0.411195433,0.113700499,0.588804567,0.171206827,-0.030619235,0.444667067,0.028569152
DDX3Y,-0.241270432,-0.281035664,-0.121863233,-0.550042516,-0.586405918,-0.413115187,-0.312939312,-0.349235441,-0.174621396
CANX,1.553360503,3.824258697,0.920674411,1.22897257,3.502712486,0.613531653,1.575796375,3.849699084,0.961252884
FLNA,-0.293358943,-0.212567535,-0.234465254,-0.281035664,-0.253257284,-0.187707155,-0.160040413,-0.261880711,-0.081613766
RPS20,-0.648371671,-0.1376478,-0.040971781,-0.899695094,-0.384583703,-0.274040765,-0.805912948,-0.289827252,-0.179514657
UBE2L3,0.915329676,0.411426246,0.435095152,0.913798965,0.413594082,0.451013243,0.704871964,0.204140717,0.242450074
CAST,-0.077041036,0.052415894,0.169925001,0.153156788,0.390667686,0.462575888,0.024319679,0.191562651,0.360645202
CLTC,0.142740172,0.150559677,0.066261442,-0.295128036,-0.210896782,-0.049904906,-0.049904906,0.018634174,0.100304906
USP5,-1.486004021,-0.577766999,-1.685013515,-0.232768963,0.678973308,-0.413115187,-1.289827252,-0.378944497,-1.473931188
RPL14,-0.311148256,-0.045431429,0.032806145,-0.293358943,-0.024736678,0.069014678,-0.227692025,0.041242982,0.133563526
HINT1,-0.668868078,-0.401634795,-0.272297327,-0.648371671,-0.380821784,-0.236163541,-0.694321257,-0.426625474,-0.281035664
RHEB,0.097610797,-0.514573173,-0.074000581,-0.16326792,-0.77349147,-0.316528107,0.224040274,-0.384583703,0.071762669
SSBP1,1.666302128,1.088820033,0.90303827,1.658554261,1.083383588,0.913033,1.55924706,0.984771612,0.814755483
ILF2,-0.377069649,-0.005782353,0.011495639,-0.623709617,-0.251538767,-0.219269964,-0.397828209,-0.023269779,0.008630305
GGCT,0.671746267,0.86155842,0.426533138,0.471967788,0.66448284,0.243669081,0.489542936,0.682573297,0.261831659
PSMA6,-0.298672743,-0.311148256,-0.231074664,-0.268816758,-0.277533976,-0.182786076,-0.332789088,-0.341902795,-0.248107862
PYGM,-0.395928676,-0.078563669,1.220949004,-1.214240226,-0.894321922,0.421155961,-1.671163536,-1.351074441,-0.036525876
RPL32,-0.768567592,-0.717856771,-0.751465164,-0.698997744,-0.646112164,-0.66428809,-0.63039393,-0.579921884,-0.597277823
AHSG,-1.148800661,-0.717856771,0.173767068,-1.490050854,-0.685013515,0.273814245,-1.098505545,-0.53951953,0.407080775
PSAT1,-0.336427665,-0.309359421,-0.434402824,-0.298672743,-0.267079618,-0.378944497,-0.416962376,-0.384583703,-0.49410907
DHX9,-0.298672743,-0.270555993,-0.277533976,-0.145605322,-0.422752464,-0.158429363,-0.254977851,-0.219269964,-0.150400989
GRPEL1,0.993493221,1.253384236,0.828631582,0.914564523,1.176960992,0.767231037,1.060047384,1.32308179,0.913033
OLA1,0.146655222,-0.277533976,-0.20756107,0.445726703,0.024319679,0.109694865,0.010063683,-0.411195433,-0.325539348
FKBP5,-0.282789701,-0.246395464,-0.114035243,-0.158429363,-0.120294234,0.027154052,-0.30222618,-0.263611599,-0.115597447
KRT73,-0.231074664,-0.274040765,-0.336427665,-0.307572802,-0.343732465,-0.341902795,-0.152003093,-0.10780329,-0.121863233
RPL21,0.140124224,0.440420721,0.276198865,0.249748715,0.552868871,0.403813062,0.289244285,0.592636429,0.443606651
CTNNA1,-0.080087911,-0.382701517,-0.118726939,-0.205896101,-0.506352666,-0.227692025,-0.024736678,-0.323732592,-0.045431429
NARS,-0.590744853,-0.253257284,0.074505436,-0.713118852,-0.345564459,-0.066427362,-0.510457064,-0.430508908,0.001441974
HNRNPH3,0.255802837,-0.320125852,0.138814469,0.462575888,-0.110915901,0.364012054,0.534061602,-0.03948829,0.436161839
FH,0.3068455,0.011495639,0.004321606,0.500802053,0.207892852,0.215367972,0.222804561,-0.067938829,-0.061902439
EIF4A3,-0.836501268,-0.641603738,-0.373327247,-0.440263476,-0.241270432,0.041242982,-0.614845103,-0.415037499,-0.13289427
AP1B1,-0.49410907,-1.204233052,-0.619270551,-0.017417053,-0.724992953,-0.125006361,-0.150400989,-0.857259828,-0.256700472
JUP,-0.033569533,0.067638717,0.160920188,-0.114035243,-0.008682243,0.09895848,-0.057391664,0.039840265,0.147957881
SNX2,-0.052894948,-0.070966521,0.137503524,0.073134705,0.057970069,0.280956314,-0.106249498,-0.120294234,0.101650076
FUBP1,0.146655222,-0.015957574,0.005759269,0.13093087,-0.029146346,0.007195501,0.117695043,-0.042456799,-0.005782353
SSRP1,-1.446148032,-0.706041021,-1.477944251,-1.110915901,-0.369594529,-1.12973393,-1.13606155,-0.394031641,-1.152003093
SNX1,0.74760223,0.267835392,-0.023269779,0.494671612,0.01720929,-0.258425153,0.232660757,-0.244685096,-0.520769439
ALB,0.367371066,0.296310561,0.082702589,0.387362541,0.390667686,0.075874867,0.41467678,0.430820497,0.18142064
COX5A,0.612588407,1.250355272,1.303926836,0.535057595,1.176322773,1.244278199,0.638768944,1.280956314,1.34879896
FLNB,-0.229382353,-0.312939312,-0.164884385,-0.209227962,-0.260151897,-0.195946441,-0.184424571,-0.289827252,-0.222632891
ERP29,0.390667686,0.583037624,0.178873958,0.164786278,0.360645202,-0.029146346,0.269033146,0.464668267,0.075874867
PSMB6,-0.244685096,-0.373327247,-0.123433941,-0.298672743,-0.424687669,-0.160040413,-0.388355457,-0.516635639,-0.249822294
TARS,-0.852042119,-0.367731785,-0.104697379,-0.76611194,-0.279283757,-0.103146927,-0.763660461,-0.275786313,0.010063683
PHOX2B,-0.584241333,-0.066427362,-0.13606155,-0.373327247,0.146655222,0.09085343,-0.803392956,-0.282789701,-0.3382504
WDR1,0.33571191,0.551885103,0.283329168,0.150559677,0.368489001,0.115033243,0.175045486,0.3950628,0.141432791
LMNB1,-0.286304185,-0.826232932,-0.816037165,-0.152003093,-0.689659879,-0.202571918,0.011495639,-0.166502663,-0.140825544
VPS29,0.310340121,0.506906555,0.109694865,0.298658316,0.498761466,0.116364757,0.349365278,0.549915554,0.167357928
CTSD,0.376290383,0.243669081,0.089498151,0.261831659,0.132247798,-0.007231569,0.501821265,0.374065718,0.23388806
CLTB,0.475084883,0.214124805,0.041242982,0.438292852,0.180147861,0.021479727,0.384049807,0.125651102,-0.03209363
SAE1,0.389566812,0.325386415,0.119024103,0.230203013,0.169925001,-0.023269779,0.289244285,0.230203013,0.037030731
MYO1B,-0.625934282,-0.434402824,-0.347398782,-0.564904848,-0.369594529,-0.268816758,0.03562391,0.230203013,0.332278283
SFPQ,-0.655171503,-0.648371671,-0.479954976,-0.668868078,-0.514573173,-0.330973234,-0.650634722,-0.371459681,-0.187707155
CAND1,0.060739158,0.337996464,0.133563526,0.041242982,0.321928095,0.045442971,0.175045486,0.32998465,0.117695043
STOML2,0.546956178,0.538041453,0.690640579,0.764685853,0.75787666,0.925239905,0.84317989,0.837539634,1.005040617
RPL10,0.515005916,0.230203013,0.23878686,0.532067552,0.249748715,0.272620455,0.339137385,0.056583528,0.079975377
DIABLO,0.488515009,0.232660757,0.13093087,0.600269754,0.347098671,0.260627908,0.319617934,0.066261442,-0.020340448
H1F0,0.498761466,0.397255346,0.40053793,0.557777671,0.459431619,0.478195258,0.264236151,0.166072676,0.183962835
TMED10,1.298658316,0.994217647,0.920674411,1.053806444,0.752748591,0.693319679,1.241230036,0.940354712,0.881273061
CMPK1,-1.005782353,-0.407363571,-0.251538767,-0.98279071,-0.382701517,-0.212567535,-0.886299501,-0.284545873,-0.114035243
SRSF9,-0.13289427,-0.318325858,-0.217591435,-0.040971781,-0.224317298,-0.10780329,-0.033569533,-0.215914857,-0.10159814
AKAP12,0.445726703,0.409255147,0.197865391,0.663572335,0.353887836,0.113700499,0.487486349,0.454175893,0.240008965
CCNH,1.426533138,0.672651629,-0.57132159,1.482332021,0.731183242,-0.498178735,0.186500558,-0.564904848,-1.795859283
CTTN,-0.516635639,-0.083141235,0.212880566,-0.492078535,-0.057391664,0.254594043,-0.621488377,-0.18606493,0.126972856
DARS,-0.199255376,-0.148800661,0.088141597,-0.267079618,-0.212567535,0.038436182,-0.184424571,-0.131313235,0.12035194
SERPINB6,-0.241270432,-0.508403406,0.060739158,0.13093087,-0.13289427,0.451013243,-0.06039728,-0.323732592,0.259423152
DDX39A,-0.483984853,-0.320125852,-0.420819852,-0.504304837,-0.336427665,-0.422752464,-0.450084446,-0.282789701,-0.367731785
PRKCSH,0.739848103,0.602171791,0.252173413,0.896853073,0.76213617,0.425459305,0.647084213,0.512985335,0.177598929
BRIX1,-0.514573173,-0.284545873,-0.254977851,-0.621488377,-0.388355457,-0.343732465,-0.55851652,-0.325539348,-0.281035664
SPTAN1,-0.330973234,-0.520769439,-0.623709617,0.109694865,0.037030731,-0.042456799,-0.118726939,-0.160040413,-0.106249498
PAFAH1B3,-0.554273297,-0.340075442,-0.345564459,-0.680382066,-0.459972731,-0.454031631,-0.45600928,-0.23786383,-0.229382353
VDAC1,2.491596594,2.702435914,2.303926836,2.185549435,2.399444565,2.015426204,2.559981194,2.77420723,2.390392546
LAP3,0.002882509,0.263034406,0.140124224,-0.272297327,0.149259365,0.064882852,-0.224317298,0.22650853,0.097610797
